,price,speed,hd,ram,screen,cd,multi,premium,ads,trend,,alt_cd,alt_multi,alt_prem
4622,1399,33,210,4,14,no,no,yes,205,21,,0,0,1
4623,1888,66,340,8,15,yes,no,yes,205,21,,1,0,1
4624,1590,33,214,4,15,no,no,yes,205,21,,0,0,1
4625,2693,50,528,8,14,yes,yes,yes,205,21,,1,1,1
4626,1448,50,340,4,15,no,no,yes,205,21,,0,0,1
4627,1195,25,214,4,14,no,no,yes,205,21,,0,0,1
4628,2078,50,340,4,17,no,no,yes,205,21,,0,0,1
4629,3394,50,1000,24,15,yes,no,yes,205,21,,1,0,1
4630,2199,66,730,8,15,yes,no,yes,205,21,,1,0,1
4631,1199,33,340,4,14,no,no,yes,205,21,,0,0,1
4632,3454,66,1000,24,15,yes,no,yes,205,21,,1,0,1
4633,2318,66,528,8,17,yes,no,yes,205,21,,1,0,1
4634,1795,66,340,4,14,yes,no,yes,205,21,,1,0,1
4635,2599,66,527,16,15,yes,no,yes,205,21,,1,0,1
4636,2794,50,720,16,15,yes,no,yes,205,21,,1,0,1
4637,3349,100,728,8,14,no,no,no,205,21,,0,0,0
4638,1745,50,214,4,14,no,no,yes,205,21,,0,0,1
4639,2390,66,528,8,15,yes,no,yes,205,21,,1,0,1
4640,1818,66,340,4,17,no,no,yes,205,21,,0,0,1
4641,2049,66,420,8,15,yes,no,yes,205,21,,1,0,1
4642,3104,33,1000,24,15,yes,no,yes,205,21,,1,0,1
4643,2545,50,720,16,15,yes,no,yes,205,21,,1,0,1
4644,1249,25,100,4,14,no,no,no,205,21,,0,0,0
4645,1725,33,340,4,14,no,no,no,205,21,,0,0,0
4646,3928,100,728,8,15,no,no,no,205,21,,0,0,0
4647,2354,66,528,8,14,yes,no,yes,205,21,,1,0,1
4648,1995,66,214,4,14,no,no,yes,205,21,,0,0,1
4649,2988,33,270,4,17,no,no,no,205,21,,0,0,0
4650,2895,100,528,16,14,yes,no,yes,205,21,,1,0,1
4651,2940,33,1000,24,15,yes,no,yes,205,21,,1,0,1
4652,1399,33,210,4,14,yes,yes,yes,205,21,,1,1,1
4653,1595,50,340,4,14,yes,no,yes,205,21,,1,0,1
4654,2699,66,527,16,15,yes,yes,yes,205,21,,1,1,1
4655,1994,50,214,4,14,no,no,yes,205,21,,0,0,1
4656,2840,33,720,16,17,yes,no,yes,205,21,,1,0,1
4657,1488,66,340,4,15,no,no,yes,205,21,,0,0,1
4658,2318,66,428,8,17,yes,yes,yes,205,21,,1,1,1
4659,1840,50,214,4,15,no,no,yes,205,21,,0,0,1
4660,1099,33,340,4,14,no,no,yes,205,21,,0,0,1
4661,1238,33,250,2,15,no,no,yes,205,21,,0,0,1
4662,3644,66,1000,24,15,yes,no,yes,205,21,,1,0,1
4663,3290,33,1000,24,15,yes,no,yes,205,21,,1,0,1
4664,1989,33,270,4,14,no,no,no,205,21,,0,0,0
4665,1499,33,210,4,14,yes,yes,yes,205,21,,1,1,1
4666,1579,66,212,4,15,no,no,yes,205,21,,0,0,1
4667,1475,33,200,4,14,no,no,no,205,21,,0,0,0
4668,1708,66,540,4,14,yes,yes,yes,205,21,,1,1,1
4669,2845,33,1000,24,15,yes,no,yes,205,21,,1,0,1
4670,1744,33,214,4,14,no,no,yes,205,21,,0,0,1
4671,1195,25,128,4,14,no,no,yes,205,21,,0,0,1
4672,2540,33,720,16,15,yes,no,yes,205,21,,1,0,1
4673,1595,50,340,8,14,no,no,yes,205,21,,0,0,1
4674,1149,33,250,2,14,no,no,yes,205,21,,0,0,1
4675,2099,66,420,8,14,yes,yes,yes,205,21,,1,1,1
4676,2943,66,720,16,15,yes,yes,yes,205,21,,1,1,1
4677,2078,33,340,4,17,no,no,yes,205,21,,0,0,1
4678,2534,66,730,8,17,yes,no,yes,205,21,,1,0,1
4679,1645,33,214,4,14,no,no,yes,205,21,,0,0,1
4680,2090,33,1000,8,14,yes,no,yes,205,21,,1,0,1
4681,1395,25,340,8,14,no,no,yes,205,21,,0,0,1
4682,2099,66,420,8,14,yes,yes,yes,205,21,,1,1,1
4683,1618,33,340,4,17,no,no,yes,205,21,,0,0,1
4684,2099,33,212,8,14,yes,yes,yes,205,21,,1,1,1
4685,2044,33,528,8,14,yes,no,yes,205,21,,1,0,1
4686,4348,100,728,8,17,no,no,no,205,21,,0,0,0
4687,2004,33,528,8,14,yes,no,yes,205,21,,1,0,1
4688,1554,33,214,4,14,no,no,yes,205,21,,0,0,1
4689,1945,66,340,4,14,yes,yes,yes,205,21,,1,1,1
4690,3440,33,1000,24,15,yes,no,yes,205,21,,1,0,1
4691,1894,33,214,4,14,no,no,yes,205,21,,0,0,1
4692,1359,33,340,4,14,no,no,yes,205,21,,0,0,1
4693,2690,33,720,16,17,yes,no,yes,205,21,,1,0,1
4694,2040,33,528,8,15,yes,no,yes,205,21,,1,0,1
4695,3768,100,728,8,15,no,no,no,162,22,,0,0,0
4696,3244,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4697,1899,66,420,8,14,yes,no,yes,162,22,,1,0,1
4698,1740,50,214,4,15,no,no,yes,162,22,,0,0,1
4699,1590,33,214,4,14,no,no,yes,162,22,,0,0,1
4700,2940,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4701,3189,100,728,8,14,no,no,no,162,22,,0,0,0
4702,1899,66,425,8,14,yes,no,yes,162,22,,1,0,1
4703,2495,66,720,16,15,yes,no,yes,162,22,,1,0,1
4704,2295,33,720,16,15,yes,no,yes,162,22,,1,0,1
4705,2690,33,720,16,17,yes,no,yes,162,22,,1,0,1
4706,1945,33,528,8,14,yes,no,yes,162,22,,1,0,1
4707,1890,33,528,8,14,yes,no,yes,162,22,,1,0,1
4708,2845,100,528,16,14,yes,no,yes,162,22,,1,0,1
4709,2445,50,720,16,15,yes,no,yes,162,22,,1,0,1
4710,2340,33,1000,24,17,yes,no,yes,162,22,,1,0,1
4711,1819,33,270,4,14,no,no,no,162,22,,0,0,0
4712,2445,33,720,16,15,yes,no,yes,162,22,,1,0,1
4713,2840,33,720,16,17,yes,no,yes,162,22,,1,0,1
4714,2398,33,270,4,15,no,no,no,162,22,,0,0,0
4715,2699,66,527,16,17,yes,no,yes,162,22,,1,0,1
4716,2040,50,528,8,15,yes,no,yes,162,22,,1,0,1
4717,2240,33,1000,8,14,yes,no,yes,162,22,,1,0,1
4718,2499,66,527,16,15,yes,no,yes,162,22,,1,0,1
4719,2194,50,528,8,14,yes,no,yes,162,22,,1,0,1
4720,2643,66,720,16,15,yes,yes,yes,162,22,,1,1,1
4721,2504,50,720,16,15,yes,no,yes,162,22,,1,0,1
4722,1999,66,540,8,15,yes,no,yes,162,22,,1,0,1
4723,2199,66,528,8,15,yes,yes,yes,162,22,,1,1,1
4724,2554,66,720,16,15,yes,no,yes,162,22,,1,0,1
4725,1395,33,214,4,14,no,no,yes,162,22,,0,0,1
4726,2240,50,1000,8,14,yes,no,yes,162,22,,1,0,1
4727,1554,33,214,4,14,no,no,yes,162,22,,0,0,1
4728,1695,66,214,4,14,no,no,yes,162,22,,0,0,1
4729,3143,50,1000,24,15,yes,yes,yes,162,22,,1,1,1
4730,3244,50,1000,24,15,yes,no,yes,162,22,,1,0,1
4731,2694,50,720,16,15,yes,no,yes,162,22,,1,0,1
4732,2593,50,720,16,15,yes,yes,yes,162,22,,1,1,1
4733,1740,33,214,4,14,no,no,yes,162,22,,0,0,1
4734,2004,33,528,8,14,yes,no,yes,162,22,,1,0,1
4735,1590,33,214,4,15,no,no,yes,162,22,,0,0,1
4736,1595,33,340,8,14,no,no,yes,162,22,,0,0,1
4737,1099,33,340,4,14,no,no,yes,162,22,,0,0,1
4738,2443,33,528,8,14,yes,yes,yes,162,22,,1,1,1
4739,3090,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4740,2904,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4741,1595,50,340,8,14,no,no,yes,162,22,,0,0,1
4742,1944,66,214,4,14,no,no,yes,162,22,,0,0,1
4743,1995,66,420,8,15,yes,no,yes,162,22,,1,0,1
4744,2993,33,1000,24,15,yes,yes,yes,162,22,,1,1,1
4745,2593,33,720,16,15,yes,yes,yes,162,22,,1,1,1
4746,2049,66,420,8,15,yes,yes,yes,162,22,,1,1,1
4747,1999,66,527,8,14,yes,yes,yes,162,22,,1,1,1
4748,1349,33,270,4,14,no,no,no,162,22,,0,0,0
4749,2399,66,527,16,15,yes,no,yes,162,22,,1,0,1
4750,2593,50,528,8,14,yes,yes,yes,162,22,,1,1,1
4751,1299,33,340,4,14,yes,no,yes,162,22,,1,0,1
4752,1799,66,420,8,14,yes,no,yes,162,22,,1,0,1
4753,2599,66,527,16,15,yes,yes,yes,162,22,,1,1,1
4754,2845,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4755,1999,66,420,8,14,yes,yes,yes,162,22,,1,1,1
4756,4188,100,728,8,17,no,no,no,162,22,,0,0,0
4757,1499,50,545,4,15,yes,no,yes,162,22,,1,0,1
4758,3143,33,1000,24,15,yes,yes,yes,162,22,,1,1,1
4759,3394,66,1000,24,15,yes,no,yes,162,22,,1,0,1
4760,1195,25,214,4,14,no,no,yes,162,22,,0,0,1
4761,2004,50,528,8,14,yes,no,yes,162,22,,1,0,1
4762,1395,50,214,4,14,no,no,yes,162,22,,0,0,1
4763,1495,33,214,4,14,no,no,yes,162,22,,0,0,1
4764,1599,66,340,8,15,no,no,yes,162,22,,0,0,1
4765,1549,33,210,4,15,yes,yes,yes,162,22,,1,1,1
4766,1945,50,528,8,14,yes,no,yes,162,22,,1,0,1
4767,2040,33,528,8,15,yes,no,yes,162,22,,1,0,1
4768,3104,66,1000,24,15,yes,no,yes,162,22,,1,0,1
4769,2090,66,528,8,14,yes,no,yes,162,22,,1,0,1
4770,3193,66,1000,24,15,yes,yes,yes,162,22,,1,1,1
4771,2054,66,528,8,14,yes,no,yes,162,22,,1,0,1
4772,2445,66,528,8,14,yes,no,yes,162,22,,1,0,1
4773,1704,50,214,4,14,no,no,yes,162,22,,0,0,1
4774,2890,66,720,16,17,yes,no,yes,162,22,,1,0,1
4775,2199,66,730,8,15,yes,no,yes,162,22,,1,0,1
4776,2995,50,1000,24,15,yes,no,yes,162,22,,1,0,1
4777,1999,66,720,8,15,yes,no,yes,162,22,,1,0,1
4778,1795,33,528,8,14,yes,no,yes,162,22,,1,0,1
4779,3240,33,1000,24,17,yes,no,yes,162,22,,1,0,1
4780,1395,25,340,8,14,no,no,yes,162,22,,0,0,1
4781,1945,50,528,8,14,yes,no,yes,162,22,,1,0,1
4782,1704,33,214,4,14,no,no,yes,162,22,,0,0,1
4783,1445,66,214,4,14,no,no,yes,162,22,,0,0,1
4784,2195,66,420,8,15,yes,yes,yes,162,22,,1,1,1
4785,2244,66,528,8,14,yes,no,yes,162,22,,1,0,1
4786,3440,66,1000,24,17,yes,no,yes,162,22,,1,0,1
4787,2040,33,528,8,14,yes,no,yes,162,22,,1,0,1
4788,1999,66,420,8,14,yes,yes,yes,162,22,,1,1,1
4789,2590,66,720,16,15,yes,no,yes,162,22,,1,0,1
4790,1949,66,420,8,15,yes,no,yes,162,22,,1,0,1
4791,1899,66,420,8,14,yes,yes,yes,162,22,,1,1,1
4792,1599,33,540,4,14,yes,no,yes,162,22,,1,0,1
4793,2290,66,1000,8,14,yes,no,yes,162,22,,1,0,1
4794,2694,33,720,16,15,yes,no,yes,162,22,,1,0,1
4795,1199,33,428,4,15,no,no,yes,162,22,,0,0,1
4796,3045,66,1000,24,15,yes,no,yes,162,22,,1,0,1
4797,1299,33,428,4,15,no,no,yes,162,22,,0,0,1
4798,2744,66,720,16,15,yes,no,yes,162,22,,1,0,1
4799,1529,33,420,4,14,no,no,no,162,22,,0,0,0
4800,1799,66,545,8,15,yes,no,yes,162,22,,1,0,1
4801,2308,66,730,8,15,yes,yes,yes,162,22,,1,1,1
4802,2643,66,528,8,14,yes,yes,yes,162,22,,1,1,1
4803,1645,33,214,4,14,no,no,yes,162,22,,0,0,1
4804,1499,33,340,4,15,yes,yes,yes,162,22,,1,1,1
4805,1854,33,528,8,14,yes,no,yes,162,22,,1,0,1
4806,1408,33,340,4,14,yes,yes,yes,162,22,,1,1,1
4807,2840,50,720,16,17,yes,no,yes,162,22,,1,0,1
4808,2995,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4809,1744,33,214,4,14,no,no,yes,162,22,,0,0,1
4810,1799,66,212,8,14,yes,no,yes,162,22,,1,0,1
4811,1740,33,214,4,15,no,no,yes,162,22,,0,0,1
4812,2249,66,270,8,14,no,no,no,162,22,,0,0,0
4813,1299,33,210,4,14,no,no,yes,162,22,,0,0,1
4814,1790,66,214,4,15,no,no,yes,162,22,,0,0,1
4815,1199,33,210,4,14,no,no,yes,162,22,,0,0,1
4816,1645,50,214,4,14,no,no,yes,162,22,,0,0,1
4817,2593,33,528,8,14,yes,yes,yes,162,22,,1,1,1
4818,1499,33,428,4,14,yes,yes,yes,162,22,,1,1,1
4819,1740,50,214,4,14,no,no,yes,162,22,,0,0,1
4820,2495,66,810,16,15,yes,yes,yes,162,22,,1,1,1
4821,1995,66,528,8,14,yes,no,yes,162,22,,1,0,1
4822,2544,33,720,16,15,yes,no,yes,162,22,,1,0,1
4823,1899,66,527,8,14,yes,no,yes,162,22,,1,0,1
4824,1999,66,545,8,15,yes,yes,yes,162,22,,1,1,1
4825,1890,33,528,8,15,yes,no,yes,162,22,,1,0,1
4826,2040,50,528,8,14,yes,no,yes,162,22,,1,0,1
4827,1708,66,540,4,14,yes,yes,yes,162,22,,1,1,1
4828,1499,33,210,4,14,yes,yes,yes,162,22,,1,1,1
4829,3094,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4830,2044,33,528,8,14,yes,no,yes,162,22,,1,0,1
4831,1790,66,214,4,14,no,no,yes,162,22,,0,0,1
4832,2145,66,420,8,15,yes,yes,yes,162,22,,1,1,1
4833,1894,50,214,4,14,no,no,yes,162,22,,0,0,1
4834,3054,50,1000,24,15,yes,no,yes,162,22,,1,0,1
4835,3054,33,1000,24,15,yes,no,yes,162,22,,1,0,1
4836,2899,66,1000,16,15,yes,no,yes,162,22,,1,0,1
4837,1995,66,528,8,14,yes,no,yes,162,22,,1,0,1
4838,3090,50,1000,24,15,yes,no,yes,162,22,,1,0,1
4839,2354,33,720,16,15,yes,no,yes,162,22,,1,0,1
4840,1894,33,214,4,14,no,no,yes,162,22,,0,0,1
4841,2194,33,528,8,14,yes,no,yes,162,22,,1,0,1
4842,2390,33,720,16,15,yes,no,yes,162,22,,1,0,1
4843,1349,33,210,4,15,no,no,yes,162,22,,0,0,1
4844,1399,33,210,4,14,yes,yes,yes,162,22,,1,1,1
4845,2504,33,720,16,15,yes,no,yes,162,22,,1,0,1
4846,1645,66,340,8,14,no,no,yes,162,22,,0,0,1
4847,2390,50,1000,24,17,yes,no,yes,162,22,,1,0,1
4848,2534,66,730,8,17,yes,no,yes,162,22,,1,0,1
4849,3140,66,1000,24,15,yes,no,yes,162,22,,1,0,1
4850,2090,33,1000,8,14,yes,no,yes,162,22,,1,0,1
4851,2443,33,720,16,15,yes,yes,yes,162,22,,1,1,1
4852,2540,50,720,16,15,yes,no,yes,162,22,,1,0,1
4853,1754,66,214,4,14,no,no,yes,162,22,,0,0,1
4854,2818,33,270,4,17,no,no,no,162,22,,0,0,0
4855,2540,33,720,16,15,yes,no,yes,162,22,,1,0,1
4856,2090,66,528,8,15,yes,no,yes,162,22,,1,0,1
4857,2940,33,1000,24,15,yes,no,yes,191,23,,1,0,1
4858,2304,33,720,16,15,yes,no,yes,191,23,,1,0,1
4859,2440,33,720,16,15,yes,no,yes,191,23,,1,0,1
4860,1769,66,540,8,14,no,no,yes,191,23,,0,0,1
4861,2494,33,720,16,15,yes,no,yes,191,23,,1,0,1
4862,3043,66,1000,24,15,yes,yes,yes,191,23,,1,1,1
4863,1195,33,214,4,14,no,no,yes,191,23,,0,0,1
4864,1545,33,214,4,14,no,no,yes,191,23,,0,0,1
4865,1840,33,528,8,15,yes,no,yes,191,23,,1,0,1
4866,1940,33,528,8,14,yes,no,yes,191,23,,1,0,1
4867,1299,33,428,4,15,no,no,yes,191,23,,0,0,1
4868,1709,50,540,8,15,no,no,yes,191,23,,0,0,1
4869,2340,33,720,16,15,yes,no,yes,191,23,,1,0,1
4870,2245,33,720,16,15,yes,no,yes,191,23,,1,0,1
4871,1299,33,340,4,14,yes,no,yes,191,23,,1,0,1
4872,1868,66,425,8,14,yes,yes,yes,191,23,,1,1,1
4873,3094,33,1000,24,15,yes,no,yes,191,23,,1,0,1
4874,1859,66,540,8,15,no,no,yes,191,23,,0,0,1
4875,1299,33,212,4,14,no,no,yes,191,23,,0,0,1
4876,2399,66,730,16,15,yes,no,yes,191,23,,1,0,1
4877,1999,66,720,8,15,yes,no,yes,191,23,,1,0,1
4878,1669,66,425,8,14,no,no,yes,191,23,,0,0,1
4879,1999,66,545,8,15,yes,yes,yes,191,23,,1,1,1
4880,2598,66,730,16,15,yes,yes,yes,191,23,,1,1,1
4881,1690,66,214,4,15,no,no,yes,191,23,,0,0,1
4882,1990,66,528,8,14,yes,no,yes,191,23,,1,0,1
4883,2093,33,528,8,14,yes,yes,yes,191,23,,1,1,1
4884,1940,33,528,8,15,yes,no,yes,191,23,,1,0,1
4885,1999,66,730,8,15,yes,no,yes,191,23,,1,0,1
4886,2334,66,730,8,17,yes,no,yes,191,23,,1,0,1
4887,2543,66,720,16,15,yes,yes,yes,191,23,,1,1,1
4888,2790,66,720,16,17,yes,no,yes,191,23,,1,0,1
4889,1818,66,425,8,14,yes,no,yes,191,23,,1,0,1
4890,1599,66,340,8,15,no,no,yes,191,23,,0,0,1
4891,3240,50,1000,24,17,yes,no,yes,191,23,,1,0,1
4892,2004,33,528,8,14,yes,no,yes,191,23,,1,0,1
4893,2140,33,1000,8,14,yes,no,yes,191,23,,1,0,1
4894,1739,33,212,4,17,no,no,yes,191,23,,0,0,1
4895,1840,33,528,8,14,yes,no,yes,191,23,,1,0,1
4896,1199,33,210,4,14,no,no,yes,191,23,,0,0,1
4897,2094,33,528,8,14,yes,no,yes,191,23,,1,0,1
4898,1548,33,424,4,14,yes,no,yes,191,23,,1,0,1
4899,1504,33,214,4,14,no,no,yes,191,23,,0,0,1
4900,3149,100,728,8,14,no,no,no,191,23,,0,0,0
4901,1839,33,424,4,17,no,no,yes,191,23,,0,0,1
4902,2940,50,1000,24,15,yes,no,yes,191,23,,1,0,1
4903,1845,50,528,8,14,yes,no,yes,191,23,,1,0,1
4904,1899,66,420,8,14,yes,yes,yes,191,23,,1,1,1
4905,1445,33,214,4,14,no,no,yes,191,23,,0,0,1
4906,2108,50,1000,8,15,yes,yes,yes,191,23,,1,1,1
4907,1540,33,214,4,14,no,no,yes,191,23,,0,0,1
4908,2644,66,720,16,15,yes,no,yes,191,23,,1,0,1
4909,1499,50,545,4,15,yes,no,yes,191,23,,1,0,1
4910,1999,100,420,8,14,yes,no,yes,191,23,,1,0,1
4911,1845,33,528,8,14,yes,no,yes,191,23,,1,0,1
4912,2994,33,1000,24,15,yes,no,yes,191,23,,1,0,1
4913,1389,33,212,4,15,no,no,yes,191,23,,0,0,1
4914,1799,66,545,8,15,yes,no,yes,191,23,,1,0,1
4915,2118,66,730,8,15,yes,yes,yes,191,23,,1,1,1
4916,1640,33,214,4,14,no,no,yes,191,23,,0,0,1
4917,1973,33,528,8,14,yes,yes,yes,191,23,,1,1,1
4918,1399,33,210,4,14,yes,yes,yes,191,23,,1,1,1
4919,1895,66,528,8,14,yes,no,yes,191,23,,1,0,1
4920,1499,33,340,4,14,yes,yes,yes,191,23,,1,1,1
4921,1759,66,425,8,15,no,no,yes,191,23,,0,0,1
4922,1745,33,528,8,14,yes,no,yes,191,23,,1,0,1
4923,1788,66,425,4,14,yes,yes,yes,191,23,,1,1,1
4924,2190,66,1000,8,14,yes,no,yes,191,23,,1,0,1
4925,2058,50,1000,8,15,yes,no,yes,191,23,,1,0,1
4926,2409,66,1000,8,17,no,no,yes,191,23,,0,0,1
4927,1758,50,425,8,15,yes,no,yes,191,23,,1,0,1
4928,1918,66,540,8,14,yes,no,yes,191,23,,1,0,1
4929,1345,66,214,4,14,no,no,yes,191,23,,0,0,1
4930,2740,50,720,16,17,yes,no,yes,191,23,,1,0,1
4931,2143,66,528,8,14,yes,yes,yes,191,23,,1,1,1
4932,3240,33,1000,24,17,yes,no,yes,191,23,,1,0,1
4933,1968,66,540,8,14,yes,yes,yes,191,23,,1,1,1
4934,1595,66,214,4,14,no,no,yes,191,23,,0,0,1
4935,2493,50,720,16,15,yes,yes,yes,191,23,,1,1,1
4936,2395,66,720,16,15,yes,no,yes,191,23,,1,0,1
4937,1694,33,214,4,14,no,no,yes,191,23,,0,0,1
4938,2059,66,1000,8,15,no,no,yes,191,23,,0,0,1
4939,2345,33,720,16,15,yes,no,yes,191,23,,1,0,1
4940,2539,100,270,4,14,no,no,no,191,23,,0,0,0
4941,3290,66,1000,24,17,yes,no,yes,191,23,,1,0,1
4942,1779,50,270,4,14,no,no,no,191,23,,0,0,0
4943,1589,66,425,4,14,no,no,yes,191,23,,0,0,1
4944,1848,66,270,4,14,no,no,no,191,23,,0,0,0
4945,2093,50,528,8,14,yes,yes,yes,191,23,,1,1,1
4946,1690,66,214,4,14,no,no,yes,191,23,,0,0,1
4947,1858,50,540,8,15,yes,no,yes,191,23,,1,0,1
4948,2895,66,1000,24,15,yes,no,yes,191,23,,1,0,1
4949,2140,50,1000,8,14,yes,no,yes,191,23,,1,0,1
4950,1640,33,214,4,15,no,no,yes,191,23,,0,0,1
4951,1929,66,212,4,17,no,no,yes,191,23,,0,0,1
4952,1904,33,528,8,14,yes,no,yes,191,23,,1,0,1
4953,1844,66,214,4,14,no,no,yes,191,23,,0,0,1
4954,1895,66,528,8,14,yes,no,yes,191,23,,1,0,1
4955,1819,33,270,4,14,no,no,no,191,23,,0,0,0
4956,1638,66,212,4,14,yes,no,yes,191,23,,1,0,1
4957,2199,66,528,8,15,yes,yes,yes,191,23,,1,1,1
4958,1640,50,214,4,14,no,no,yes,191,23,,0,0,1
4959,2393,33,720,16,15,yes,yes,yes,191,23,,1,1,1
4960,1395,33,340,8,14,no,no,yes,191,23,,0,0,1
4961,2054,66,528,8,14,yes,no,yes,191,23,,1,0,1
4962,3144,66,1000,24,15,yes,no,yes,191,23,,1,0,1
4963,2594,50,720,16,15,yes,no,yes,191,23,,1,0,1
4964,2249,66,270,8,14,no,no,no,191,23,,0,0,0
4965,1679,66,425,4,15,no,no,yes,191,23,,0,0,1
4966,2345,66,528,8,15,yes,no,yes,191,23,,1,0,1
4967,1349,33,270,4,14,no,no,no,191,23,,0,0,0
4968,1199,33,428,4,15,no,no,yes,191,23,,0,0,1
4969,2040,33,1000,8,14,yes,no,yes,191,23,,1,0,1
4970,2804,33,1000,24,15,yes,no,yes,191,23,,1,0,1
4971,1545,50,214,4,14,no,no,yes,191,23,,0,0,1
4972,1579,66,212,4,15,no,no,yes,191,23,,0,0,1
4973,1609,50,425,8,15,no,no,yes,191,23,,0,0,1
4974,2893,33,1000,24,15,yes,yes,yes,191,23,,1,1,1
4975,1295,50,214,4,14,no,no,yes,191,23,,0,0,1
4976,2009,66,270,4,14,no,no,no,191,23,,0,0,0
4977,2845,50,1000,24,15,yes,no,yes,191,23,,1,0,1
4978,1495,33,340,8,14,no,no,yes,191,23,,0,0,1
4979,2840,33,1000,24,15,yes,no,yes,191,23,,1,0,1
4980,1940,50,528,8,14,yes,no,yes,191,23,,1,0,1
4981,1418,33,340,4,14,yes,yes,yes,191,23,,1,1,1
4982,1794,33,214,4,14,no,no,yes,191,23,,0,0,1
4983,1499,33,428,4,14,yes,yes,yes,191,23,,1,1,1
4984,2954,66,1000,24,15,yes,no,yes,191,23,,1,0,1
4985,1909,50,1000,8,15,no,no,yes,191,23,,0,0,1
4986,2904,33,1000,24,15,yes,no,yes,191,23,,1,0,1
4987,2209,66,540,8,17,no,no,yes,191,23,,0,0,1
4988,2594,33,720,16,15,yes,no,yes,191,23,,1,0,1
4989,1908,50,540,8,15,yes,yes,yes,191,23,,1,1,1
4990,2198,100,420,8,14,yes,yes,yes,191,23,,1,1,1
4991,2004,50,528,8,14,yes,no,yes,191,23,,1,0,1
4992,2898,100,730,16,15,yes,yes,yes,191,23,,1,1,1
4993,3140,33,1000,24,17,yes,no,yes,191,23,,1,0,1
4994,1699,66,420,8,14,yes,no,yes,191,23,,1,0,1
4995,1640,50,214,4,15,no,no,yes,191,23,,0,0,1
4996,1498,33,212,4,14,yes,yes,yes,191,23,,1,1,1
4997,1898,66,420,8,14,yes,yes,yes,191,23,,1,1,1
4998,2029,66,425,4,17,no,no,yes,191,23,,0,0,1
4999,2168,66,1000,8,14,yes,yes,yes,191,23,,1,1,1
5000,2118,66,1000,8,14,yes,no,yes,191,23,,1,0,1
5001,2194,50,528,8,14,yes,no,yes,191,23,,1,0,1
5002,1495,50,340,8,14,no,no,yes,191,23,,0,0,1
5003,1738,66,425,4,14,yes,no,yes,191,23,,1,0,1
5004,2640,33,720,16,17,yes,no,yes,191,23,,1,0,1
5005,1448,33,212,4,14,yes,no,yes,191,23,,1,0,1
5006,1489,33,424,4,15,no,no,yes,191,23,,0,0,1
5007,2404,50,720,16,15,yes,no,yes,191,23,,1,0,1
5008,1540,33,214,4,15,no,no,yes,191,23,,0,0,1
5009,3094,50,1000,24,15,yes,no,yes,191,23,,1,0,1
5010,1794,50,214,4,14,no,no,yes,191,23,,0,0,1
5011,2408,100,270,4,14,no,no,no,191,23,,0,0,0
5012,2454,66,720,16,15,yes,no,yes,191,23,,1,0,1
5013,1969,66,1000,8,14,no,no,yes,191,23,,0,0,1
5014,2904,50,1000,24,15,yes,no,yes,191,23,,1,0,1
5015,1545,66,340,8,14,no,no,yes,191,23,,0,0,1
5016,1718,66,340,4,14,yes,yes,yes,191,23,,1,1,1
5017,1604,33,214,4,14,no,no,yes,191,23,,0,0,1
5018,2993,33,1000,24,15,yes,yes,yes,191,23,,1,1,1
5019,2194,33,528,8,14,yes,no,yes,191,23,,1,0,1
5020,2345,50,720,16,15,yes,no,yes,191,23,,1,0,1
5021,2699,100,730,16,15,yes,no,yes,191,23,,1,0,1
5022,1940,50,528,8,15,yes,no,yes,191,23,,1,0,1
5023,2440,50,720,16,15,yes,no,yes,191,23,,1,0,1
5024,1604,50,214,4,14,no,no,yes,191,23,,0,0,1
5025,1808,50,425,8,15,yes,yes,yes,191,23,,1,1,1
5026,1574,50,270,4,14,no,no,no,191,23,,0,0,0
5027,2990,66,1000,24,15,yes,no,yes,191,23,,1,0,1
5028,1599,66,340,4,14,yes,no,yes,191,23,,1,0,1
5029,1598,33,424,4,14,yes,yes,yes,191,23,,1,1,1
5030,2493,33,720,16,15,yes,yes,yes,191,23,,1,1,1
5031,1654,66,214,4,14,no,no,yes,191,23,,0,0,1
5032,2795,100,528,16,14,yes,no,yes,191,23,,1,0,1
5033,1399,33,424,4,14,no,no,yes,191,23,,0,0,1
5034,1295,33,214,4,14,no,no,yes,191,23,,0,0,1
5035,2244,66,528,8,14,yes,no,yes,191,23,,1,0,1
5036,2404,33,720,16,15,yes,no,yes,191,23,,1,0,1
5037,2993,50,1000,24,15,yes,yes,yes,191,23,,1,1,1
5038,1489,66,212,4,14,no,no,yes,191,23,,0,0,1
5039,1688,66,212,4,14,yes,yes,yes,191,23,,1,1,1
5040,1199,33,340,4,14,no,no,yes,191,23,,0,0,1
5041,2845,33,1000,24,15,yes,no,yes,191,23,,1,0,1
5042,2745,33,1000,24,15,yes,no,yes,191,23,,1,0,1
5043,1990,66,528,8,15,yes,no,yes,191,23,,1,0,1
5044,2109,66,425,8,17,no,no,yes,191,23,,0,0,1
